Id,Target
022815_003,2
032992_003,2
010763_007,6
033864_001,0
009640_001,0
025233_008,7
021451_002,1
013478_003,2
023612_006,5
028896_009,8
027889_006,5
002493_001,0
019422_001,0
038650_001,0
001526_002,1
022976_006,5
025694_009,8
016593_003,2
032950_001,0
013649_001,0
019947_001,0
009836_002,1
032068_006,5
023950_006,5
009924_004,3
024853_002,1
001518_006,5
006686_001,0
018823_001,0
006287_009,8
028308_006,5
003142_006,5
002571_008,7
039139_007,6
008738_005,4
010900_006,5
006967_001,0
018568_002,1
033473_002,1
035759_008,7
021893_007,6
023208_007,6
023161_001,0
036726_006,5
011091_001,0
036406_001,0
025508_001,0
023296_002,1
011246_008,7
020614_005,4
025692_002,1
014707_001,0
034224_006,5
005619_001,0
037954_006,5
024934_007,6
038342_001,0
022015_005,4
005275_003,2
028397_008,7
014612_006,5
028237_008,7
033723_002,1
017630_002,1
020218_009,8
000025_002,1
023543_005,4
006181_005,4
034260_002,1
018126_001,0
008105_002,1
018195_001,0
003623_003,2
001765_002,1
032809_009,8
019073_001,0
007992_002,1
016511_006,5
002123_001,0
016302_006,5
004267_002,1
020398_008,7
025070_006,5
025605_008,7
022555_008,7
014035_001,0
000291_005,4
023175_008,7
024633_007,6
017876_001,0
015654_002,1
021002_006,5
014409_006,5
021086_006,5
028776_006,5
035505_009,8
024949_006,5
014658_007,6
027817_002,1
012982_002,1
011737_003,2
039522_002,1
017746_005,4
028813_002,1
031954_003,2
004043_006,5
026696_002,1
006742_002,1
004667_007,6
008041_003,2
025410_007,6
030342_001,0
009187_004,3
006812_007,6
013996_008,7
023683_002,1
033593_006,5
022831_007,6
000106_009,8
026632_002,1
031569_002,1
013097_007,6
036961_002,1
006486_002,1
012370_001,0
013016_005,4
028049_009,8
030771_005,4
015700_002,1
034452_005,4
003924_005,4
017291_009,8
006755_003,2
007666_005,4
017485_004,3
004337_001,0
039357_001,0
013753_003,2
008175_007,6
020661_007,6
031505_001,0
000993_001,0
000421_006,5
002161_006,5
023596_001,0
011416_006,5
013554_002,1
016023_008,7
011717_002,1
038672_002,1
018727_008,7
012790_009,8
014606_004,3
014835_001,0
001724_001,0
021844_002,1
027705_001,0
018591_003,2
035640_009,8
028279_009,8
021800_001,0
001715_002,1
003220_007,6
016797_006,5
023487_006,5
014115_007,6
030290_001,0
003486_005,4
029110_001,0
002308_003,2
018645_006,5
037787_006,5
035781_001,0
004481_001,0
029774_001,0
027058_005,4
005979_003,2
017074_002,1
026764_007,6
013801_006,5
007403_001,0
038289_002,1
001549_008,7
011461_007,6
006709_008,7
003864_001,0
037902_001,0
033880_002,1
007481_002,1
011784_002,1
025869_009,8
034022_002,1
003810_003,2
003895_005,4
038904_002,1
032151_003,2
002430_002,1
034414_003,2
014910_003,2
012422_001,0
036519_008,7
038750_007,6
021245_005,4
005561_002,1
019155_003,2
039621_002,1
005197_008,7
024900_001,0
021895_001,0
026285_001,0
007307_001,0
014090_002,1
009104_008,7
006359_009,8
012317_006,5
026318_009,8
000379_006,5
037123_002,1
015685_002,1
036524_001,0
008477_005,4
009894_005,4
012888_009,8
015597_001,0
010140_007,6
008729_008,7
008283_005,4
004881_006,5
000324_002,1
036745_005,4
039677_007,6
004374_001,0
037798_001,0
011021_009,8
029799_001,0
036827_006,5
023588_008,7
016109_006,5
019164_003,2
025925_006,5
033789_002,1
037706_001,0
013643_006,5
031140_005,4
017751_005,4
024946_001,0
009161_006,5
007637_001,0
015504_006,5
038239_001,0
021629_003,2
036621_005,4
017632_002,1
001451_006,5
033742_001,0
009992_001,0
027334_001,0
012725_005,4
000870_002,1
020629_003,2
025934_002,1
022633_002,1
015562_005,4
007271_002,1
025393_005,4
034272_002,1
029901_007,6
002421_008,7
027529_008,7
033110_002,1
019751_001,0
017228_006,5
001346_001,0
000230_001,0
003204_003,2
021374_005,4
017335_007,6
013747_008,7
039641_003,2
029184_002,1
007014_008,7
027083_006,5
027713_007,6
015481_006,5
022064_009,8
012649_001,0
023087_005,4
009743_001,0
008037_001,0
017986_006,5
001868_006,5
010334_001,0
020501_001,0
030638_002,1
012254_008,7
014865_001,0
012100_006,5
015892_001,0
037745_002,1
027399_002,1
036132_006,5
025715_007,6
000662_002,1
009817_001,0
020519_001,0
029978_008,7
016137_007,6
039632_001,0
000623_009,8
036771_001,0
019709_003,2
034177_003,2
009677_001,0
032112_002,1
009954_002,1
012632_006,5
030380_001,0
000301_007,6
039459_008,7
035087_002,1
027829_003,2
019139_002,1
012268_006,5
021307_006,5
025004_004,3
017743_006,5
030033_006,5
021297_009,8
004910_008,7
008414_007,6
036792_001,0
002954_006,5
014037_006,5
020781_002,1
030647_003,2
028022_002,1
016778_001,0
027412_001,0
014872_006,5
028751_007,6
033533_003,2
031291_007,6
031437_001,0
022444_003,2
024475_003,2
018934_001,0
013970_009,8
027360_007,6
036838_007,6
023388_001,0
026631_008,7
034533_003,2
004636_005,4
016002_005,4
008925_007,6
000607_005,4
035440_006,5
031154_004,3
024273_001,0
030300_005,4
022595_002,1
020321_008,7
022515_001,0
010402_006,5
034028_002,1
033469_002,1
026957_009,8
023657_002,1
021262_005,4
008741_008,7
023955_009,8
006902_006,5
021118_001,0
010228_001,0
016268_002,1
011236_002,1
034072_002,1
002497_001,0
011016_002,1
019799_006,5
002395_001,0
010686_003,2
000818_001,0
029860_008,7
034892_006,5
009602_006,5
012364_006,5
031190_001,0
004493_006,5
018157_009,8
003771_002,1
013076_001,0
032920_002,1
037261_001,0
030495_001,0
027820_003,2
014102_003,2
013556_004,3
029307_006,5
004286_005,4
022154_009,8
028298_001,0
000214_005,4
035595_007,6
007439_009,8
033818_002,1
008810_001,0
024196_002,1
005833_008,7
009564_008,7
005073_002,1
021379_002,1
013543_001,0
028519_001,0
031157_006,5
009479_009,8
031326_009,8
023353_001,0
027055_008,7
022071_002,1
003702_001,0
029000_001,0
030133_006,5
020824_009,8
000339_007,6
026810_005,4
021483_001,0
019023_008,7
022949_009,8
021443_006,5
034565_003,2
004584_001,0
039853_002,1
015616_006,5
032536_002,1
030592_007,6
008974_001,0
028026_009,8
002659_004,3
007999_009,8
003321_001,0
003794_008,7
014370_002,1
024523_001,0
016401_008,7
030761_007,6
035396_007,6
014118_001,0
034821_008,7
004761_009,8
020116_005,4
038652_001,0
034988_003,2
033074_009,8
025936_002,1
037893_006,5
016545_007,6
011242_002,1
033803_007,6
015575_005,4
012644_008,7
005639_001,0
026694_004,3
014764_002,1
029418_008,7
008537_006,5
022356_008,7
002134_005,4
036259_001,0
017642_002,1
008758_003,2
030484_005,4
000538_002,1
004314_001,0
015132_003,2
013125_001,0
038998_003,2
011657_009,8
026858_001,0
023064_008,7
038720_006,5
032909_002,1
038021_004,3
024962_002,1
005449_009,8
031859_008,7
000167_002,1
012738_003,2
005100_001,0
014395_001,0
008917_002,1
005192_007,6
034029_006,5
037314_005,4
006723_002,1
034794_006,5
029284_007,6
001559_006,5
015794_001,0
009780_001,0
033322_001,0
019666_009,8
007553_001,0
028027_005,4
014808_006,5
019978_005,4
031882_002,1
028439_001,0
030187_005,4
001071_008,7
023199_007,6
006776_004,3
003667_006,5
001354_001,0
034242_002,1
031780_001,0
019072_002,1
018711_002,1
033617_004,3
000149_003,2
005042_007,6
012199_009,8
018099_001,0
036683_005,4
016713_008,7
011514_005,4
038488_006,5
014031_001,0
010825_008,7
004306_005,4
015975_001,0
008015_001,0
006115_009,8
020850_003,2
005996_009,8
036886_007,6
016856_002,1
001782_001,0
016512_006,5
007499_002,1
013585_001,0
039086_001,0
019951_005,4
004290_001,0
020414_003,2
009985_003,2
015769_007,6
019745_001,0
024287_003,2
025107_006,5
005511_008,7
038346_005,4
007653_007,6
021586_001,0
020909_006,5
025827_007,6
020179_001,0
037129_002,1
037612_001,0
026977_006,5
024691_001,0
026043_008,7
014899_001,0
003689_007,6
007320_006,5
009414_001,0
007564_001,0
026322_008,7
039631_002,1
012212_003,2
038297_002,1
014878_002,1
030489_001,0
004201_004,3
013461_002,1
018293_001,0
021040_005,4
029701_001,0
000372_005,4
018736_007,6
010836_006,5
020948_002,1
015156_003,2
004702_007,6
020252_001,0
015310_001,0
001436_001,0
015169_001,0
009751_007,6
007043_002,1
039349_001,0
014887_008,7
019622_001,0
002736_005,4
016172_007,6
018801_005,4
010457_007,6
012226_006,5
037341_006,5
016858_006,5
023177_006,5
001939_003,2
004330_005,4
023023_002,1
038560_007,6
024500_001,0
008012_001,0
022847_007,6
013713_006,5
026604_007,6
006001_002,1
027124_006,5
000715_001,0
005441_001,0
018225_009,8
038334_001,0
001001_006,5
039539_008,7
038506_007,6
035920_006,5
015590_007,6
028050_001,0
011014_009,8
002960_001,0
015593_001,0
030522_004,3
036498_003,2
035241_001,0
014414_002,1
030576_008,7
032308_009,8
033471_001,0
027490_002,1
011841_002,1
039067_002,1
031525_001,0
001815_006,5
009008_001,0
002467_006,5
015041_001,0
027489_002,1
022878_002,1
013096_008,7
013798_001,0
009945_002,1
013932_008,7
036723_002,1
013000_005,4
035974_001,0
004592_002,1
027763_001,0
039990_003,2
000098_001,0
009693_005,4
023431_003,2
005571_002,1
019694_006,5
021964_001,0
027044_001,0
015451_008,7
007318_001,0
005046_001,0
013388_001,0
002412_007,6
008009_004,3
021461_001,0
018926_001,0
009437_009,8
007869_009,8
031221_002,1
008399_002,1
009837_001,0
002452_007,6
029299_002,1
038305_002,1
028474_007,6
006925_003,2
022002_002,1
034221_003,2
027103_001,0
016614_001,0
003588_003,2
023999_008,7
025547_002,1
029126_007,6
036814_009,8
009628_008,7
027164_009,8
008397_009,8
018685_003,2
006522_009,8
030844_001,0
012146_003,2
027761_001,0
015323_007,6
019005_002,1
007073_001,0
023079_001,0
012836_002,1
008571_005,4
008553_005,4
022747_001,0
037413_007,6
014869_006,5
011377_006,5
005317_007,6
025880_002,1
005665_008,7
033654_006,5
032916_001,0
033691_001,0
022481_002,1
013168_001,0
027365_003,2
021954_006,5
020502_002,1
038512_006,5
005450_007,6
037983_001,0
010006_002,1
001078_009,8
019160_003,2
030811_002,1
011723_006,5
017422_007,6
022790_006,5
011406_009,8
004547_002,1
007509_002,1
006413_001,0
017733_005,4
001953_005,4
002420_009,8
034136_002,1
001303_001,0
009091_008,7
009471_001,0
014336_002,1
017690_003,2
004997_004,3
021203_003,2
030747_005,4
011026_002,1
004929_007,6
000742_004,3
036191_001,0
000441_001,0
028949_006,5
031368_009,8
007670_006,5
027499_001,0
032921_009,8
032142_005,4
002807_007,6
023898_002,1
027441_006,5
016527_005,4
006814_005,4
024832_006,5
036007_003,2
018038_009,8
004775_003,2
032402_001,0
014821_007,6
008288_001,0
003686_003,2
011032_006,5
031828_002,1
006360_005,4
005866_002,1
032696_005,4
024748_005,4
008643_002,1
022083_008,7
003865_001,0
035801_001,0
015905_002,1
039454_007,6
016520_005,4
009487_002,1
021691_002,1
031991_002,1
019771_006,5
005789_001,0
019043_002,1
025573_005,4
000026_001,0
026355_003,2
018549_002,1
019009_009,8
026376_007,6
039367_008,7
000801_007,6
024405_006,5
022808_007,6
024734_007,6
035204_006,5
034688_004,3
033931_009,8
010959_001,0
034015_003,2
035262_001,0
000375_003,2
024981_007,6
014097_001,0
006646_008,7
038863_001,0
014733_001,0
034919_005,4
024035_002,1
000787_001,0
007726_001,0
004203_007,6
000712_001,0
018787_002,1
023551_009,8
021837_001,0
009949_003,2
030632_007,6
027861_002,1
005677_001,0
004210_001,0
012420_002,1
032159_006,5
021576_007,6
025415_002,1
033118_001,0
011546_001,0
025975_005,4
035054_002,1
006277_006,5
025472_001,0
025654_002,1
030804_007,6
030457_002,1
014703_001,0
023476_006,5
039234_003,2
007596_008,7
011584_007,6
012382_002,1
032274_003,2
022495_003,2
012090_002,1
009053_007,6
015471_002,1
037521_006,5
025536_002,1
020651_001,0
011674_002,1
019432_007,6
036562_009,8
015199_009,8
023822_009,8
008602_001,0
009704_003,2
009214_009,8
030075_006,5
018113_006,5
003161_005,4
036589_003,2
032094_002,1
018311_002,1
038683_001,0
015393_003,2
034544_006,5
029446_001,0
038273_008,7
000096_007,6
032862_007,6
006329_007,6
030837_007,6
011346_001,0
018506_009,8
017171_009,8
017699_008,7
021186_001,0
030751_006,5
036307_008,7
034684_003,2
017329_006,5
027112_009,8
031912_001,0
036570_009,8
008353_002,1
021278_008,7
001945_008,7
022050_006,5
009064_001,0
036248_003,2
003533_003,2
037321_001,0
007857_002,1
024298_001,0
001679_003,2
023480_001,0
033558_006,5
007663_001,0
037171_003,2
015062_001,0
002387_005,4
006803_005,4
003415_002,1
037265_008,7
035979_006,5
039774_006,5
019406_007,6
036560_002,1
003247_001,0
038181_003,2
012884_001,0
003781_005,4
017640_005,4
015494_004,3
021349_009,8
006680_006,5
009557_007,6
003146_005,4
022849_002,1
005489_002,1
032706_006,5
017935_001,0
004404_006,5
003699_006,5
016463_001,0
002629_006,5
006120_006,5
013458_006,5
039846_002,1
033585_002,1
036437_007,6
028592_001,0
031340_002,1
002026_008,7
024042_006,5
004107_002,1
009102_005,4
007408_005,4
010733_001,0
005963_006,5
014267_009,8
037870_003,2
001669_007,6
033890_001,0
039845_001,0
028297_007,6
008289_007,6
024128_001,0
033329_007,6
034095_002,1
008808_005,4
037284_002,1
008257_002,1
009778_008,7
021502_007,6
022641_006,5
037126_006,5
014842_007,6
023396_005,4
031899_003,2
039692_001,0
032202_007,6
029371_005,4
006324_002,1
018807_002,1
009904_007,6
023682_002,1
032368_003,2
024299_003,2
038713_001,0
003020_003,2
019117_001,0
008027_001,0
020580_002,1
008374_004,3
020343_009,8
036840_002,1
010319_002,1
021477_006,5
005695_005,4
002070_003,2
006331_001,0
026834_001,0
016271_004,3
035937_002,1
001957_001,0
017138_001,0
010613_004,3
011437_006,5
030531_006,5
021520_007,6
030928_002,1
013120_005,4
016336_007,6
006911_001,0
006589_001,0
039161_008,7
005399_002,1
022709_008,7
003925_004,3
027788_008,7
019547_003,2
018573_001,0
010327_001,0
036983_003,2
020131_001,0
033517_002,1
023550_001,0
031139_001,0
034966_008,7
025835_001,0
007916_001,0
027677_009,8
001369_001,0
005580_007,6
005361_002,1
030291_006,5
036408_007,6
026849_001,0
027608_001,0
032642_002,1
023544_001,0
028581_008,7
009848_002,1
026522_006,5
015419_009,8
023637_006,5
020839_009,8
038144_002,1
004063_001,0
037642_007,6
006209_002,1
032734_004,3
005023_009,8
021986_002,1
006414_001,0
008038_001,0
021345_002,1
004819_006,5
030162_005,4
008284_003,2
008897_001,0
022155_005,4
033860_002,1
028366_007,6
001859_005,4
011101_002,1
038237_009,8
009990_001,0
033712_002,1
028037_001,0
005587_009,8
014645_007,6
004555_002,1
000600_006,5
027243_005,4
038542_006,5
032492_002,1
014588_001,0
009533_001,0
009229_003,2
013728_009,8
034001_002,1
027422_002,1
006268_001,0
021438_003,2
031999_009,8
039410_001,0
001616_008,7
030515_007,6
026142_001,0
037635_009,8
036887_001,0
002624_006,5
011512_009,8
023941_001,0
022258_006,5
004120_003,2
029274_001,0
000318_001,0
002978_003,2
000302_001,0
012955_004,3
027383_004,3
001587_005,4
009915_001,0
000916_003,2
021896_001,0
007835_008,7
014712_004,3
000673_008,7
013101_001,0
011294_006,5
011583_001,0
021739_001,0
020563_002,1
003450_002,1
021149_001,0
024075_006,5
033061_001,0
020620_004,3
003787_001,0
015636_002,1
021141_002,1
034174_007,6
009448_004,3
001835_002,1
038425_009,8
025392_009,8
008880_004,3
005946_007,6
007895_006,5
029158_006,5
000109_007,6
031103_009,8
025638_002,1
036799_008,7
010521_006,5
008331_003,2
023863_005,4
032268_002,1
024434_008,7
027733_002,1
023621_001,0
038716_008,7
012718_002,1
023776_002,1
032091_001,0
006097_001,0
034466_005,4
038228_003,2
016287_001,0
023778_009,8
023215_002,1
017464_002,1
039769_006,5
003403_001,0
003773_003,2
003788_007,6
020421_001,0
025059_003,2
022650_007,6
018358_001,0
009946_002,1
008461_006,5
023672_002,1
004927_007,6
036572_007,6
018206_005,4
020210_007,6
027193_006,5
037630_005,4
013684_007,6
010824_001,0
026152_008,7
006632_006,5
032967_007,6
000894_001,0
000461_005,4
028898_007,6
015675_009,8
015873_001,0
026227_006,5
001592_003,2
002092_007,6
003646_002,1
033409_001,0
010565_002,1
009599_007,6
038463_007,6
010458_002,1
030217_005,4
022447_007,6
030639_008,7
025357_001,0
014015_002,1
007748_001,0
034220_007,6
016221_001,0
032145_002,1
012500_002,1
018769_003,2
019183_002,1
033663_001,0
012102_001,0
005556_001,0
029108_002,1
029823_002,1
018687_001,0
034740_001,0
026946_001,0
037679_009,8
033158_004,3
021917_002,1
028483_002,1
018965_007,6
006239_001,0
005995_002,1
020945_006,5
028679_001,0
027724_002,1
015919_004,3
021291_006,5
033539_003,2
009670_006,5
035841_003,2
000541_003,2
008055_008,7
009800_002,1
004549_006,5
002488_002,1
022759_005,4
039333_003,2
036844_008,7
031102_006,5
026642_002,1
